,id,name,state,latitude,longitude,source,dayduration,age,total_spent_Doohickey,total_spent_Gadget,total_spent_Gizmo,total_spent_Widget,total_orders,discount_usage_proportion,email_provider
2181,2182,Alva Brakus,WY,44.714,-105.143,Facebook,3093,57,,,,,,,yahoo
2182,2183,Freida O'Hara,TN,36.3977,-88.5285,Affiliate,2469,31,,,,,,,gmail
2183,2184,Jensen Champlin,WV,38.1365,-80.791,Facebook,3118,60,326.16420000000005,433.39119999999997,1295.6991,322.9809,15.0,0.2,yahoo
2184,2185,Arely Lubowitz,VT,43.9164,-73.3899,Twitter,2973,53,770.6418,1072.565,140.2923,275.5868,10.0,0.2,hotmail
2185,2186,Rosemary Daniel,NC,35.0182,-76.7623,Google,2625,47,385.4733,3599.5941000000003,823.921,462.419,15.0,0.2,gmail
2186,2187,Chris Satterfield,MT,48.944,-104.857,Affiliate,3167,46,118.0688,784.8002,183.00350000000003,136.45530000000002,5.0,0.2,hotmail
2187,2188,Heber Gulgowski,PA,40.437,-79.6483,Google,2608,59,420.677,301.92560000000003,837.7003,151.6993,8.0,0.125,yahoo
2188,2189,Beaulah Konopelski,NJ,40.7115,-74.9292,Twitter,2978,39,,,,,,,hotmail
2189,2190,Yesenia Green,TX,32.4896,-99.7584,Facebook,2649,51,911.9397,0.0,363.6184,272.91060000000004,7.0,0.2857142857142857,hotmail
2190,2191,Demetrius Nikolaus,NC,34.6215,-78.9181,Twitter,2302,27,63.455,88.0924,382.2364,900.0120999999999,8.0,0.0,yahoo
2191,2192,Kirstin Bosco,OR,42.2473,-121.392,Organic,2936,58,371.81600000000003,552.8597,0.0,107.2803,5.0,0.0,yahoo
2192,2193,Kathryn Lubowitz,NY,42.6855,-76.2889,Organic,2684,54,,,,,,,hotmail
2193,2194,Walter Mueller,MN,44.5893,-94.2498,Twitter,2254,56,964.038,961.9931,1198.8913,1155.7144999999998,23.0,0.043478260869565216,gmail
2194,2195,Tremaine Jerde,ID,47.2725,-116.301,Affiliate,3084,59,,,,,,,gmail
2195,2196,Barrett Schuppe,KS,39.5534,-97.2362,Twitter,2866,36,,,,,,,hotmail
2196,2197,Aletha Huels,IA,40.6242,-93.8654,Organic,2251,46,0.0,0.0,73.2014,0.0,1.0,0.0,yahoo
2197,2198,Amiya Veum,IA,41.3743,-94.6884,Google,3129,57,,,,,,,yahoo
2198,2199,Dante Harvey,IA,41.0052,-91.1539,Twitter,2377,28,389.745,437.15999999999997,0.0,403.19579999999996,7.0,0.0,yahoo
2199,2200,Richmond Adams,VA,36.8508,-76.243,Facebook,2737,55,504.4519,1344.26,439.8618,1936.7726,20.0,0.1,gmail
2200,2201,Cleveland Welch,TN,35.5537,-85.5439,Affiliate,2741,38,420.4794,0.0,0.0,476.2368,4.0,0.0,gmail
2201,2202,Emiliano Block,MT,48.5054,-113.98,Organic,2622,48,,,,,,,hotmail
2202,2203,Micaela Kerluke,SD,44.6072,-97.0475,Google,2221,28,673.9837,624.0278,1027.2685000000001,70.9614,14.0,0.14285714285714285,gmail
2203,2204,Lilliana Larkin,IL,42.1794,-90.1846,Affiliate,3179,33,0.0,2650.2185999999997,1597.6696,3496.3058,12.0,0.0,hotmail
2204,2205,Florence Raynor,MN,47.1812,-94.1147,Google,2406,66,515.1525,1014.2552000000001,5489.013,1543.9948,14.0,0.07142857142857142,hotmail
2205,2206,Lucienne Crist,AK,63.5665,-148.814,Google,3186,39,,,,,,,hotmail
2206,2207,Janelle Wolf,NE,42.5426,-99.481,Google,3115,57,1188.0542,728.5659,626.2803,657.1874,17.0,0.058823529411764705,hotmail
2207,2208,Jaunita Wehner,AR,33.3038,-91.792,Google,2739,40,107.854,0.0,0.0,100.3952,2.0,0.5,yahoo
2208,2209,Luther Goyette,OK,36.6078,-96.9314,Organic,3166,43,,,,,,,yahoo
2209,2210,Abbey Satterfield,WA,46.4669,-120.392,Twitter,3154,39,877.1551999999999,962.5803000000001,505.0206,1365.2286,16.0,0.125,hotmail
2210,2211,Theodore Dach,NE,42.6574,-98.5648,Twitter,2242,58,,,,,,,hotmail
2211,2212,Braden Rempel,CO,40.9771,-104.282,Affiliate,3122,45,416.4418,846.879,2267.915,1608.8706,19.0,0.21052631578947367,yahoo
2212,2213,Cyrus Dach,ID,43.2851,-115.125,Twitter,2546,53,0.0,1075.6616,760.3172,647.2913,14.0,0.14285714285714285,gmail
2213,2214,Kavon Dach,AL,34.5429,-88.0722,Organic,2459,34,462.8447,642.2348,623.1372,624.8004,11.0,0.0,gmail
2214,2215,Georgiana Willms,MS,33.3113,-88.9531,Affiliate,2287,53,,,,,,,yahoo
2215,2216,Zena Schowalter,MD,38.2902,-75.3318,Affiliate,2535,41,129.9231,318.8458,682.0348,590.5276,9.0,0.2222222222222222,hotmail
2216,2217,Green Schimmel,ND,48.3251,-99.4661,Twitter,3177,53,370.1169,688.8654,221.86290000000002,625.6169,12.0,0.0,hotmail
2217,2218,Nicklaus Langosh,MS,32.8593,-89.9016,Facebook,2775,60,1224.5042,607.6691,1303.2144,3161.0544,29.0,0.034482758620689655,yahoo
2218,2219,Kirsten Kihn,LA,32.0281,-91.8364,Affiliate,3187,55,773.9698,885.4476,232.0284,415.3578,11.0,0.09090909090909091,yahoo
2219,2220,Cedrick Kessler,MS,32.2929,-88.7442,Affiliate,3132,40,95.3824,356.2832,31.7862,0.0,3.0,0.0,gmail
2220,2221,Percy Kassulke,MI,43.3187,-85.773,Organic,2936,30,,,,,,,gmail
2221,2222,Fabian Heller,TN,36.4598,-85.3475,Google,2661,42,316.702,158.5756,378.2085,1042.1346,12.0,0.25,yahoo
2222,2223,Cassidy Cronin,WI,43.4705,-88.0709,Facebook,2897,50,,,,,,,gmail
2223,2224,Jaren Leannon,TX,28.8542,-96.9218,Facebook,2494,59,691.016,764.5930000000001,1318.9982,1023.2582,25.0,0.2,yahoo
2224,2225,Nils Gaylord,MD,39.2795,-76.0165,Facebook,2151,30,0.0,241.7924,86.7924,482.86560000000003,7.0,0.14285714285714285,hotmail
2225,2226,Danika Langworth,GA,30.8717,-81.5972,Organic,2646,60,,,,,,,gmail
2226,2227,Nelda Rau,GA,33.9551,-83.8302,Facebook,2205,29,803.9186,104.1944,297.1458,730.1008,13.0,0.15384615384615385,hotmail
2227,2228,Alfred Kihn,SD,44.5646,-100.364,Organic,2710,51,,,,,,,yahoo
2228,2229,Letha Koss,OH,40.4613,-80.6199,Affiliate,2976,25,,,,,,,hotmail
2229,2230,Cristian Pouros,MN,46.2289,-93.0032,Affiliate,2164,26,272.81280000000004,388.8892,147.9086,386.8435,10.0,0.3,hotmail
2230,2231,Jacey Hilpert,TX,28.1719,-99.0405,Twitter,2202,37,,,,,,,yahoo
2231,2232,Mohammad Swift,CO,40.0094,-105.423,Organic,3156,47,74.871,143.9376,93.2628,0.0,5.0,0.2,yahoo
2232,2233,Haven O'Reilly,MT,47.5846,-106.151,Twitter,2392,61,,,,,,,hotmail
2233,2234,Germaine O'Reilly,CO,40.5102,-104.974,Affiliate,2744,41,,,,,,,hotmail
2234,2235,Mina Reynolds,MA,42.3615,-71.3522,Organic,2399,34,158.2348,0.0,166.5232,42.5495,4.0,0.0,yahoo
2235,2236,Emanuel Schmeler,WA,47.8731,-117.388,Affiliate,2911,51,1063.3989000000001,836.5676,534.3845,634.0767000000001,21.0,0.19047619047619047,yahoo
2236,2237,Shawn Fadel,NE,41.2993,-99.6296,Facebook,2270,33,350.3995,390.4208,562.8344999999999,871.3555,9.0,0.0,gmail
2237,2238,Arnaldo Rau,NC,35.8697,-79.6466,Twitter,2749,39,,,,,,,hotmail
2238,2239,Ethan Hudson,SD,45.7666,-99.2717,Google,2249,63,717.7936,165.60750000000002,643.1188000000001,754.3554,11.0,0.0,gmail
2239,2240,Samir Hayes,AL,34.8081,-86.9101,Twitter,2573,41,,,,,,,yahoo
2240,2241,Kamryn Eichmann,AK,62.9603,-143.354,Affiliate,3087,29,0.0,0.0,87.2913,0.0,1.0,1.0,hotmail
2241,2242,Oceane McCullough,ME,44.0056,-69.3208,Twitter,3121,44,,,,,,,hotmail
2242,2243,Durward Hirthe,NE,41.3182,-96.1718,Organic,3056,58,,,,,,,gmail
2243,2244,Maxie Rogahn,SD,45.2916,-96.457,Facebook,3125,25,691.7184,1063.077,871.7829,1484.5234,19.0,0.21052631578947367,yahoo
2244,2245,Rudolph Ankunding,IL,41.0463,-87.9598,Organic,2828,54,266.45349999999996,479.7864,93.5282,0.0,5.0,0.4,hotmail
2245,2246,Paula Reinger,AL,30.4154,-87.5483,Organic,3097,37,699.4199,652.391,246.4176,404.4495,11.0,0.2727272727272727,hotmail
2246,2247,Ettie Gislason,TX,29.0253,-98.5018,Facebook,3214,54,1005.4431,165.4902,0.0,1844.5636,9.0,0.3333333333333333,gmail
2247,2248,Elva Bailey,SD,44.1013,-96.587,Google,2272,60,,,,,,,yahoo
2248,2249,Jayson Flatley,WA,47.6909,-117.504,Affiliate,3056,27,0.0,2305.7731,912.4369,25.0988,8.0,0.125,yahoo
2249,2250,Loyce Lemke,TX,32.3483,-98.1681,Google,2903,64,0.0,1327.957,257.224,773.2179,9.0,0.1111111111111111,yahoo
2250,2251,Reva Hermann,AK,65.0681,-146.106,Twitter,2482,61,529.7707,1028.7395,1079.2571,294.6488,15.0,0.06666666666666667,yahoo
2251,2252,Adelia Metz,ME,46.8072,-68.1218,Google,2655,62,318.8458,0.0,61.0753,0.0,2.0,0.5,gmail
2252,2253,Jarvis Rosenbaum,IA,41.4077,-91.7953,Facebook,2457,60,674.8457,1112.7046,456.8982,1109.9365,12.0,0.08333333333333333,yahoo
2253,2254,Kariane Hintz,TX,29.9355,-96.1071,Facebook,2592,42,0.0,70.298,76.3877,0.0,2.0,0.0,gmail
2254,2255,Camron Quigley,TX,29.7829,-97.2046,Facebook,2925,48,484.59729999999996,52.0972,112.3287,0.0,5.0,0.0,yahoo
2255,2256,Hayley Heaney,UT,37.2996,-113.102,Twitter,2625,29,0.0,146.3744,0.0,0.0,1.0,0.0,hotmail
2256,2257,Jerome Cremin,OK,36.1903,-96.3703,Twitter,2236,64,141.0754,858.487,0.0,918.2079,9.0,0.2222222222222222,hotmail
2257,2258,Emmanuel Emmerich,VT,44.9343,-71.6865,Twitter,2967,47,1006.4649999999999,166.983,630.4984000000001,90.833,11.0,0.09090909090909091,gmail
2258,2259,Dedrick Steuber,AR,33.9723,-91.6114,Facebook,2751,54,0.0,413.7255,0.0,124.9373,3.0,0.0,gmail
2259,2260,Reed Dach,PA,40.1209,-78.1365,Twitter,3079,63,146.80169999999998,236.0991,0.0,0.0,3.0,0.3333333333333333,gmail
2260,2261,Reid Waelchi,AL,32.5836,-85.3448,Twitter,3118,57,0.0,158.6375,0.0,0.0,1.0,0.0,gmail
2261,2262,Yasmeen Sauer,TX,32.1292,-98.4873,Google,2631,46,,,,,,,hotmail
2262,2263,Clark Schinner,CO,39.5802,-103.519,Organic,2740,62,0.0,344.0096,37.7983,281.8452,5.0,0.0,yahoo
2263,2264,Darrell Fritsch,CO,37.4658,-103.418,Affiliate,3201,42,297.0621,1575.4956,774.2276,272.9175,13.0,0.0,hotmail
2264,2265,Amelie Kunde,SD,43.5907,-100.081,Affiliate,2515,61,76.6089,1517.7749,229.8267,625.604,10.0,0.0,gmail
2265,2266,Constance Stokes,IN,40.7148,-85.3971,Affiliate,2594,47,,,,,,,hotmail
2266,2267,Melisa Hilpert,NC,35.6194,-80.3431,Twitter,2159,35,189.2877,175.3996,589.5391,894.1807,13.0,0.07692307692307693,hotmail
2267,2268,Dell Schimmel,NY,41.5718,-74.1519,Affiliate,2765,39,,,,,,,hotmail
2268,2269,Alexzander McKenzie,SD,43.314,-96.8312,Affiliate,2959,65,,,,,,,hotmail
2269,2270,Lola Ritchie,IA,42.842,-92.1829,Organic,2162,27,513.2565,813.2335,860.4897,254.79919999999998,13.0,0.07692307692307693,hotmail
2270,2271,Deontae Hansen,MO,36.4249,-90.1034,Affiliate,3203,64,717.6622,121.5436,1224.3591999999999,212.66049999999998,11.0,0.18181818181818182,hotmail
2271,2272,Anika Beatty,OR,42.2603,-121.556,Facebook,2614,32,295.1699,285.8734,774.4721999999999,1328.4333000000001,17.0,0.29411764705882354,gmail
2272,2273,Marguerite Pouros,AZ,35.1452,-113.511,Affiliate,2790,43,147.58599999999998,164.74099999999999,0.0,0.0,3.0,0.0,yahoo
2273,2274,Dorcas Dicki,ME,44.9145,-69.1502,Google,3157,57,96.99,202.45800000000003,363.7102,0.0,5.0,0.0,yahoo
2274,2275,Sabina Green,MT,46.1331,-112.668,Google,2469,65,556.501,1880.8091000000002,1860.0792999999999,2722.9148,28.0,0.07142857142857142,gmail
2275,2276,Patricia Barrows,TN,36.129,-87.5562,Twitter,3058,37,0.0,563.263,786.4257,598.0491,6.0,0.0,gmail
2276,2277,Rachel Gorczany,NJ,40.4174,-74.3017,Organic,2905,39,1575.2033000000001,1264.8224,1648.0416,2701.9188999999997,30.0,0.0,gmail
2277,2278,Hertha Price,ND,48.0952,-101.379,Affiliate,2584,42,151.9344,0.0,0.0,25.0988,2.0,0.0,gmail
2278,2279,Shaylee Lowe,IA,41.514,-93.3622,Twitter,2213,54,0.0,234.506,487.3768,543.3441,7.0,0.14285714285714285,gmail
2279,2280,Reva Carter,IN,38.3585,-87.1022,Twitter,3017,43,468.5827,0.0,908.0953999999999,40.7989,7.0,0.0,hotmail
2280,2281,Fredrick Buckridge,LA,30.623,-91.0465,Facebook,2560,32,,,,,,,yahoo
2281,2282,Arlene Dietrich,PA,40.7192,-78.119,Twitter,3138,34,673.0832,80.7666,0.0,37.0178,4.0,0.25,yahoo
2282,2283,Alverta White,CA,39.3107,-122.533,Twitter,3038,39,,,,,,,yahoo
2283,2284,Deshaun Leffler,ME,43.9247,-69.8961,Google,2724,46,461.4395,249.5806,268.7586,724.3224,14.0,0.0,hotmail
2284,2285,Lempi Gerhold,KS,38.2939,-95.7634,Affiliate,2546,40,393.5186,285.7196,131.3664,0.0,6.0,0.0,yahoo
2285,2286,Okey Lueilwitz,MO,38.7039,-93.2501,Affiliate,2847,32,775.9827,366.73990000000003,523.4799,1287.2906,19.0,0.10526315789473684,yahoo
2286,2287,Cyril Breitenberg,LA,31.6811,-92.2266,Facebook,2702,64,896.9205,671.2594,502.6784,401.9775,17.0,0.058823529411764705,gmail
2287,2288,Greyson Boyle,OH,39.1698,-83.6019,Facebook,2244,28,,,,,,,gmail
2288,2289,Alanis Kovacek,AK,61.9923,-146.769,Affiliate,2898,42,544.7038,518.6996,495.9769,960.5445,18.0,0.0,yahoo
2289,2290,Kathlyn Ruecker,KS,38.3477,-95.6189,Google,2435,31,862.9229,234.385,0.0,181.5484,7.0,0.0,yahoo
2290,2291,Kacey Glover,VA,36.9082,-76.9051,Twitter,2916,31,,,,,,,gmail
2291,2292,Carmella Rogahn,NJ,41.1928,-74.6696,Facebook,2919,40,562.3259,264.2772,348.1222,542.7641,10.0,0.1,hotmail
2292,2293,Chelsey Marvin,GA,32.7563,-83.8202,Affiliate,2515,59,420.4794,0.0,109.1684,270.09479999999996,4.0,0.0,hotmail
2293,2294,Cordie Kutch,TX,29.3102,-95.743,Twitter,2607,51,516.8487,0.0,2911.4727000000003,0.0,6.0,0.16666666666666666,yahoo
2294,2295,Gavin Hettinger,MO,39.7652,-93.3203,Twitter,2579,32,61.5429,840.7945000000001,534.7139,42.3393,5.0,0.0,gmail
2295,2296,Jamar Heathcote,IL,39.23,-87.6114,Organic,2329,52,0.0,0.0,0.0,42.3393,1.0,1.0,gmail
2296,2297,Immanuel Roberts,MD,39.27,-77.434,Google,2140,66,,,,,,,yahoo
2297,2298,Antoinette Mertz,SC,33.9215,-80.0581,Organic,3007,50,1124.7821999999999,1722.8223,662.6211000000001,2458.7681000000002,33.0,0.12121212121212122,hotmail
2298,2299,Taya Daniel,TX,34.6621,-102.139,Google,2145,32,462.4468,1118.5334,1264.2558,1285.5851,23.0,0.08695652173913043,gmail
2299,2300,Brody Kassulke,AL,31.8099,-86.4015,Affiliate,3085,32,191.23239999999998,447.99649999999997,365.5575,191.8526,9.0,0.2222222222222222,hotmail
2300,2301,Anais Zieme,OH,41.3965,-84.418,Twitter,2887,52,,,,,,,yahoo
2301,2302,Leann Jast,LA,29.7937,-93.1875,Organic,2525,49,,,,,,,yahoo
2302,2303,Mohammed Mayert,WY,41.2728,-104.617,Google,2941,32,,,,,,,hotmail
2303,2304,Janis Renner,AL,32.6459,-87.5942,Google,2596,37,0.0,78.6997,0.0,93.2628,3.0,0.0,hotmail
2304,2305,Rodger Bogan,TX,31.8045,-98.6324,Twitter,3063,62,,,,,,,gmail
2305,2306,Makenna Abshire,IA,41.1462,-92.5846,Facebook,2461,48,0.0,359.5725,75.5966,0.0,3.0,0.0,hotmail
2306,2307,Bernardo Heathcote,OH,39.3056,-83.0713,Affiliate,3095,34,280.3196,320.4312,597.8038,505.0552,10.0,0.2,yahoo
2307,2308,Edmund Altenwerth,MO,37.271,-92.9732,Organic,2940,61,,,,,,,gmail
2308,2309,Andreanne Mayert,NY,42.0822,-78.6631,Twitter,2176,51,314.7988,695.8534,140.2923,284.4075,7.0,0.0,hotmail
2309,2310,Kristian Kuhic,WY,44.5315,-106.216,Organic,2555,40,799.6572,883.9005,786.1514,903.9334,20.0,0.1,hotmail
2310,2311,Karelle Koelpin,ND,46.4296,-101.625,Organic,2400,54,916.586,508.7958,692.3658,90.833,10.0,0.0,gmail
2311,2312,Randi Bernier,MO,36.5835,-92.2476,Organic,2215,60,,,,,,,gmail
2312,2313,Stella Kshlerin,MO,38.1613,-91.6058,Affiliate,3151,25,,,,,,,yahoo
2313,2314,Easton Koch,KS,37.7564,-95.0985,Facebook,3215,41,0.0,404.0676,0.0,0.0,1.0,0.0,gmail
2314,2315,Lysanne Brekke,MO,36.8674,-90.2895,Facebook,2536,56,,,,,,,yahoo
2315,2316,Hans Kozey,OH,40.2678,-80.8624,Twitter,2440,44,48.495,764.0944,73.9543,1352.5589,7.0,0.14285714285714285,hotmail
2316,2317,Anderson Morissette,AR,36.4587,-93.9534,Affiliate,2364,62,291.0014,1680.6591,1552.2660999999998,1140.4289,21.0,0.09523809523809523,yahoo
2317,2318,Jennyfer Gislason,IL,41.7481,-89.4574,Facebook,3196,56,,,,,,,hotmail
2318,2319,Teresa Cartwright,MI,41.8207,-83.9185,Organic,3112,57,,,,,,,yahoo
2319,2320,Emerald Robel,NM,36.5259,-105.488,Affiliate,2881,56,454.85740000000004,515.5605,443.7258000000001,445.344,7.0,0.14285714285714285,gmail
2320,2321,Schuyler Baumbach,NY,44.9586,-73.6907,Google,2791,30,735.3697,0.0,0.0,471.3183,8.0,0.0,gmail
2321,2322,Jerod Altenwerth,OK,35.4932,-95.1962,Affiliate,2643,35,,,,,,,hotmail
2322,2323,Coralie Koss,AK,62.5994,-150.227,Twitter,3176,63,,,,,,,hotmail
2323,2324,Lysanne Ernser,FL,25.7758,-80.2162,Organic,2307,32,1219.6732,1937.2049000000002,547.2413,2280.1536,27.0,0.1111111111111111,gmail
2324,2325,Jayne Breitenberg,AK,63.5527,-145.867,Twitter,3178,59,,,,,,,hotmail
2325,2326,Cleo Beer,TX,32.5792,-102.669,Twitter,2365,66,,,,,,,gmail
2326,2327,Torrance Kuhic,SC,33.9432,-78.9875,Twitter,2381,63,0.0,645.3097,131.9694,612.5054,8.0,0.125,gmail
2327,2328,Kirk Harber,CA,41.9291,-122.404,Organic,3104,25,5396.5788,1008.5609000000001,149.891,296.8858,11.0,0.0,yahoo
2328,2329,Ciara Dooley,AL,31.3419,-88.0257,Google,2456,37,1489.2042000000001,176.80880000000002,450.2332,615.3217999999999,12.0,0.0,gmail
2329,2330,Ardith Wisozk,OR,44.9543,-116.875,Twitter,2689,32,,,,,,,hotmail
2330,2331,John Little,OH,41.5838,-80.5473,Organic,3089,39,,,,,,,yahoo
2331,2332,Una Williamson,MT,45.9565,-114.121,Facebook,3026,63,72.74249999999999,220.9545,271.7025,717.2272,5.0,0.2,hotmail
2332,2333,Emmie Beatty,TN,35.1505,-89.9297,Affiliate,2533,42,97.8502,0.0,131.9694,0.0,2.0,0.0,gmail
2333,2334,Hadley Kuphal,NE,41.3617,-96.9325,Affiliate,2140,43,,,,,,,hotmail
2334,2335,Iliana Padberg,MN,48.8365,-96.1627,Facebook,2551,59,980.275,1354.0508,1063.4636,1513.3978000000002,24.0,0.08333333333333333,yahoo
2335,2336,Richard Harris,SD,44.3398,-97.4646,Google,2687,27,158.9448,535.255,409.7825,206.9785,8.0,0.0,yahoo
2336,2337,Keira Gorczany,MT,47.9731,-110.103,Facebook,2358,62,762.9774,685.6224,0.0,945.7186999999999,8.0,0.125,yahoo
2337,2338,Elsa Klocko,CA,32.7834,-116.89,Google,2744,63,,,,,,,gmail
2338,2339,Bernice Witting,TX,29.3299,-98.2879,Twitter,2153,60,140.1022,159.2696,0.0,238.0998,4.0,0.25,hotmail
2339,2340,Elmo Schimmel,IA,41.0161,-94.4308,Facebook,2139,41,664.5161,920.7688,839.6745,580.4454000000001,16.0,0.0,yahoo
2340,2341,Lauretta Dickinson,SD,43.3737,-98.3097,Facebook,2257,39,834.5988,105.447,424.3153,1742.037,16.0,0.125,hotmail
2341,2342,Jairo Simonis,MS,33.9706,-88.6154,Organic,2168,32,742.1958,950.1294,29.4633,334.008,8.0,0.125,yahoo
2342,2343,Yasmin Stark,LA,32.9356,-92.8596,Facebook,2639,39,,,,,,,gmail
2343,2344,Emmet Eichmann,VA,37.9336,-78.3051,Google,2866,61,918.5332000000001,310.4592,327.3487,975.3864000000001,11.0,0.09090909090909091,gmail
2344,2345,Marlene Brakus,MT,47.4687,-105.453,Google,2453,38,0.0,1135.3839,658.8040000000001,1630.1644000000001,13.0,0.07692307692307693,hotmail
2345,2346,Zane Paucek,MN,44.1134,-93.1815,Google,2762,59,581.2111,297.39239999999995,734.1098999999999,1066.8247,13.0,0.23076923076923078,yahoo
2346,2347,Margarita Anderson,NY,44.2872,-76.1423,Google,3078,45,626.2907,859.0904,1032.2743,9700.740399999999,21.0,0.14285714285714285,gmail
2347,2348,Rollin West,WY,41.0662,-104.178,Organic,2552,52,159.8721,822.0333,1287.0403000000001,496.11080000000004,14.0,0.14285714285714285,yahoo
2348,2349,Laura Batz,MO,40.3243,-93.0029,Affiliate,2603,41,538.2146,585.2917,523.7478000000001,1330.6965,15.0,0.06666666666666667,hotmail
2349,2350,Lucinda Welch,NY,42.7346,-75.5133,Facebook,2209,51,175.1507,170.427,1754.4965000000002,889.7894,13.0,0.0,yahoo
2350,2351,Maximillian Mohr,SC,34.3379,-82.3226,Facebook,2796,37,592.3846,305.5964,570.7501,740.9159999999999,14.0,0.21428571428571427,hotmail
2351,2352,Graham Kessler,WI,43.6759,-88.2081,Affiliate,2616,33,729.0500000000001,865.3278,1359.1668,0.0,9.0,0.0,hotmail
2352,2353,Ryann Parker,MO,38.8788,-91.8143,Facebook,2603,54,459.7336,625.9655,0.0,623.5602000000001,7.0,0.0,yahoo
2353,2354,Jaquelin Botsford,TX,32.3607,-97.9584,Twitter,2842,58,,,,,,,yahoo
2354,2355,Modesta Kessler,MO,38.5162,-94.0457,Twitter,2903,43,184.3527,0.0,691.5462,74.0356,5.0,0.0,gmail
2355,2356,Alana Roberts,NE,41.9742,-100.506,Twitter,2657,64,311.0205,202.7116,319.7782,185.089,6.0,0.0,yahoo
2356,2357,Emiliano Durgan,UT,41.6189,-112.364,Affiliate,2738,65,70.0799,363.14639999999997,229.1631,808.5731,8.0,0.25,hotmail
2357,2358,Johnathan Kris,MT,46.5532,-106.039,Organic,3181,40,0.0,313.2436,300.3204,111.893,4.0,0.0,hotmail
2358,2359,Chris Walter,ID,43.6411,-111.049,Google,3113,66,,,,,,,yahoo
2359,2360,Petra Durgan,TX,29.4591,-99.117,Google,2326,64,,,,,,,hotmail
2360,2361,Citlalli Brown,TX,33.341,-102.443,Twitter,2409,41,147.315,215.9752,246.09459999999999,236.595,8.0,0.125,gmail
2361,2362,Carson Rogahn,LA,30.0251,-91.0013,Google,2740,34,27.5529,85.566,147.9086,101.8034,6.0,0.3333333333333333,hotmail
2362,2363,Alison Klocko,SC,34.9967,-81.8957,Organic,2363,63,0.0,0.0,45.4165,108.4712,3.0,0.0,gmail
2363,2364,Margarete Tillman,CO,37.0135,-106.905,Twitter,2329,52,759.386,632.817,660.5018,571.1557,23.0,0.13043478260869565,gmail
2364,2365,Syble Langworth,SC,34.3649,-80.7861,Affiliate,2203,49,190.0045,244.73040000000003,306.4101,616.3933999999999,15.0,0.2,yahoo
2365,2366,Sandy Jenkins,NC,35.5055,-80.6758,Google,2367,43,1207.3848,409.68440000000004,0.0,933.6535,8.0,0.125,yahoo
2366,2367,Nyah Considine,LA,32.341,-91.7168,Affiliate,3208,36,638.8393000000001,1277.2181,381.0942,994.4970000000001,16.0,0.0,yahoo
2367,2368,Rafael Zulauf,CA,33.0372,-115.576,Google,2765,29,,,,,,,hotmail
2368,2369,Deborah Dickens,GA,30.8797,-84.6496,Twitter,2174,36,,,,,,,hotmail
2369,2370,Halle Lueilwitz,CA,35.7024,-119.509,Affiliate,2293,27,,,,,,,yahoo
2370,2371,Benjamin Collier,TX,32.1139,-94.3673,Google,2171,35,1610.4279,1028.6342000000002,749.7024,1241.1741,16.0,0.0625,hotmail
2371,2372,Keith Bradtke,IN,40.7514,-85.4487,Organic,2721,31,1180.0869,2006.6527,3103.1609,3730.7053,46.0,0.15217391304347827,hotmail
2372,2373,Alvis Hayes,OR,43.587,-122.012,Google,2479,64,,,,,,,yahoo
2373,2374,Dayne Strosin,TX,30.1014,-96.0686,Affiliate,2263,55,,,,,,,hotmail
2374,2375,Leonor Moore,MO,39.9977,-91.7155,Twitter,2198,43,307.0998,567.3991,421.17670000000004,380.9891,10.0,0.1,hotmail
2375,2376,Enrico Ferry,MN,43.9068,-92.8634,Affiliate,2319,55,798.8308999999999,514.3368,1200.1458,954.7173,15.0,0.13333333333333333,hotmail
2376,2377,Devyn Kuvalis,MD,38.3192,-75.8388,Google,2856,46,2097.264,1084.754,61.072,872.8733,9.0,0.3333333333333333,hotmail
2377,2378,Manuel Feeney,NJ,39.7387,-75.0295,Affiliate,2403,56,547.5155,276.0125,175.73219999999998,0.0,3.0,0.0,yahoo
2378,2379,Felicity Erdman,PA,41.9543,-76.7888,Twitter,3217,37,509.5774,63.8475,528.9026,527.3063,8.0,0.125,yahoo
2379,2380,Mathilde Quigley,IN,41.1009,-86.677,Twitter,2715,64,95.3824,0.0,100.8674,341.4398,4.0,0.0,gmail
2380,2381,Kirsten Brekke,WI,44.0113,-89.2391,Affiliate,3103,57,998.9024000000001,485.69079999999997,613.1002,228.1797,12.0,0.0,yahoo
2381,2382,Annamae Gislason,ND,47.0959,-99.3797,Affiliate,2974,38,0.0,496.1246,524.6184999999999,77.233,3.0,0.0,hotmail
2382,2383,Judd Tromp,TX,32.4865,-100.636,Facebook,2744,33,,,,,,,hotmail
2383,2384,Verdie Mueller,MN,46.0631,-93.4127,Organic,2876,58,250.5147,246.6634,284.3208,1043.8960000000002,11.0,0.18181818181818182,yahoo
2384,2385,Elton Streich,NY,44.6276,-73.5379,Facebook,2643,25,,,,,,,hotmail
2385,2386,Dortha Bradtke,OH,40.4012,-80.7636,Facebook,2629,43,713.6378,1477.0761,658.4795,1725.3651,23.0,0.08695652173913043,gmail
2386,2387,America Halvorson,VA,37.7011,-77.4261,Affiliate,2182,31,270.5235,192.09199999999998,653.0083999999999,258.25329999999997,10.0,0.3,yahoo
2387,2388,Lisette O'Connell,FL,27.0896,-80.5149,Google,2255,57,870.1570999999999,670.6472,350.252,154.466,12.0,0.0,yahoo
