id,name,email,city,state,zip,birth_date,latitude,longitude,source,dayduration,age
2146,Gino Johnston,gino.johnston@yahoo.com,Chatfield,MN,55923,1998-04-26,43.8861,-92.1699,Facebook,2597,26
2147,Winston Mohr,mohr.winston@hotmail.com,Kentwood,LA,70444,1958-08-17,30.9297,-90.5465,Affiliate,2258,66
2148,Marjory Bogisich,marjory.bogisich@yahoo.com,Lone Jack,MO,64070,1964-08-14,38.9205,-94.1806,Organic,2775,60
2149,Myrtle Johns,johns-myrtle@yahoo.com,Marysville,KS,66508,1999-12-03,39.8701,-96.6937,Organic,2696,25
2150,Marcelina Kuhn,kuhn-marcelina@gmail.com,Chicago,IL,60617,1978-12-11,41.6948,-87.5731,Facebook,2392,46
2151,Jamel Parisian,jamel.parisian@gmail.com,Tucson,AZ,85750,1999-03-20,32.2916,-110.823,Google,2267,25
2152,Louisa Sauer,louisa-sauer@gmail.com,Kingsley,MI,49649,1964-07-31,44.5975,-85.6202,Facebook,3084,60
2153,Leola Marks,marks-leola@hotmail.com,Eutawville,SC,29048,1966-04-18,33.4305,-80.2815,Organic,2516,58
2154,Eloise King,king.eloise@gmail.com,Salida,CO,81201,1987-04-15,38.5255,-106.162,Facebook,2472,37
2155,Natalie Rolfson,rolfson.natalie@yahoo.com,Cresco,PA,18326,1959-02-16,41.1347,-75.2714,Affiliate,2459,65
2156,Citlalli Howe,howe.citlalli@yahoo.com,Sheridan,WY,82801,1974-12-26,44.8058,-106.663,Google,2565,50
2157,Caitlyn Mraz,mraz.caitlyn@yahoo.com,Ionia,IA,50645,1985-09-20,43.1052,-92.5593,Organic,2653,39
2158,Lexie Lakin,lakin-lexie@yahoo.com,Urbana,IL,61802,1999-11-19,40.1716,-88.1532,Facebook,2910,25
2159,Rickey Jerde,jerde.rickey@hotmail.com,Newton Grove,NC,28366,1996-08-22,35.1759,-78.3183,Facebook,2821,28
2160,Haven Hoeger,hoeger-haven@gmail.com,Fowler,KS,67844,1981-05-06,37.2602,-100.182,Facebook,2482,43
2161,Brody Gottlieb,gottlieb-brody@yahoo.com,Wasta,SD,57791,1963-08-19,44.3559,-102.493,Affiliate,2242,61
2162,Eldon Crona,eldon.crona@hotmail.com,Lobelville,TN,37097,1980-03-07,35.8202,-87.772,Facebook,2813,44
2163,Alexys Jewess,jewess.alexys@yahoo.com,Nashville,IL,62263,1963-12-18,38.3082,-89.4216,Facebook,2729,61
2164,Cordia Farrell,cordia.farrell@gmail.com,Raleigh,NC,27613,1965-08-01,35.8872,-78.6869,Organic,3069,59
2165,Jordon Runolfsson,jordon-runolfsson@gmail.com,Bennington,OK,74723,1964-03-25,34.1413,-96.0075,Affiliate,2984,60
2166,Maeve Goldner,maeve.goldner@hotmail.com,Mason,WI,54856,1974-07-24,46.4878,-90.9978,Google,2889,50
2167,Gideon Conn,conn-gideon@yahoo.com,Elizabethtown,KY,42701,1997-09-06,37.7011,-86.0151,Facebook,2789,27
2168,Meta Schimmel,meta-schimmel@yahoo.com,Kellogg,IA,50135,1989-11-08,41.7754,-92.8673,Google,2144,35
2169,Jeffry Schowalter,jeffry-schowalter@hotmail.com,Golden,CO,80403,1969-03-26,39.7782,-105.296,Affiliate,3140,55
2170,Misty Botsford,misty-botsford@hotmail.com,Colorado Springs,CO,80928,1960-08-24,38.6207,-104.407,Twitter,3214,64
2171,Chadd Larson,larson-chadd@gmail.com,Guernsey,WY,82214,1988-02-29,42.2876,-104.831,Twitter,3161,36
2172,Brooke Rempel,rempel.brooke@gmail.com,Montpelier,ND,58472,1977-12-03,46.6744,-98.68,Affiliate,2184,47
2173,Wilton Senger,wilton-senger@yahoo.com,Damon,TX,77430,1987-05-19,29.356,-95.6282,Google,2413,37
2174,Adele Parker,parker.adele@hotmail.com,Florence,MS,39073,1976-06-18,32.1544,-90.1646,Facebook,2194,48
2175,Bernhard Bailey,bernhard.bailey@yahoo.com,Gainesboro,TN,38562,1975-06-22,36.3033,-85.7328,Facebook,2486,49
2176,Johathan Schaden,schaden.johathan@hotmail.com,Curtis,NE,69025,1963-01-01,40.5445,-100.602,Organic,3171,61
2177,Arch Ryan,arch-ryan@hotmail.com,Harlingen,TX,78550,1993-01-17,26.2499,-97.635,Google,2992,31
2178,Meggie Blick,meggie.blick@yahoo.com,Kingsbury,TX,78638,1974-11-23,29.7187,-97.9106,Affiliate,2388,50
2179,Mohammad Weber,weber-mohammad@yahoo.com,Gaffney,SC,29341,1958-04-28,35.1142,-81.7129,Affiliate,2921,66
2180,Eleanora Kunze,kunze.eleanora@hotmail.com,Redgranite,WI,54970,1966-06-23,44.0759,-89.1018,Twitter,3138,58
2181,Jettie Rau,rau.jettie@yahoo.com,Apex,NC,27539,1989-02-17,35.6756,-78.7693,Twitter,2528,35
2182,Alva Brakus,brakus-alva@yahoo.com,Gillette,WY,82731,1967-07-02,44.714,-105.143,Facebook,3090,57
2183,Freida O'Hara,o.hara.freida@gmail.com,Cottage Grove,TN,38224,1993-07-17,36.3977,-88.5285,Affiliate,2466,31
2184,Jensen Champlin,champlin.jensen@yahoo.com,Mount Nebo,WV,26679,1964-02-17,38.1365,-80.791,Facebook,3115,60
2185,Arely Lubowitz,arely.lubowitz@hotmail.com,Shoreham,VT,5770,1971-03-17,43.9164,-73.3899,Twitter,2970,53
2186,Rosemary Daniel,rosemary-daniel@gmail.com,Oriental,NC,28571,1977-01-23,35.0182,-76.7623,Google,2622,47
2187,Chris Satterfield,satterfield.chris@hotmail.com,Outlook,MT,59252,1978-12-16,48.944,-104.857,Affiliate,3164,46
2188,Heber Gulgowski,heber-gulgowski@yahoo.com,Murrysville,PA,15668,1965-06-03,40.437,-79.6483,Google,2605,59
2189,Beaulah Konopelski,konopelski.beaulah@hotmail.com,Glen Gardner,NJ,8826,1985-02-11,40.7115,-74.9292,Twitter,2975,39
2190,Yesenia Green,green-yesenia@hotmail.com,Abilene,TX,79603,1973-03-20,32.4896,-99.7584,Facebook,2646,51
2191,Demetrius Nikolaus,demetrius-nikolaus@yahoo.com,Lumberton,NC,28358,1997-12-22,34.6215,-78.9181,Twitter,2299,27
2192,Kirstin Bosco,bosco-kirstin@yahoo.com,Bonanza,OR,97623,1966-11-04,42.2473,-121.392,Organic,2933,58
2193,Kathryn Lubowitz,lubowitz.kathryn@hotmail.com,Cortland,NY,13045,1970-07-14,42.6855,-76.2889,Organic,2681,54
2194,Walter Mueller,mueller-walter@gmail.com,Gaylord,MN,55334,1968-02-02,44.5893,-94.2498,Twitter,2251,56
2195,Tremaine Jerde,tremaine.jerde@gmail.com,Saint Maries,ID,83861,1965-10-10,47.2725,-116.301,Affiliate,3081,59
2196,Barrett Schuppe,schuppe-barrett@hotmail.com,Clifton,KS,66937,1988-09-26,39.5534,-97.2362,Twitter,2863,36
2197,Aletha Huels,aletha.huels@yahoo.com,Davis City,IA,50065,1978-05-24,40.6242,-93.8654,Organic,2248,46
2198,Amiya Veum,veum-amiya@yahoo.com,Anita,IA,50020,1967-05-31,41.3743,-94.6884,Google,3126,57
2199,Dante Harvey,harvey.dante@yahoo.com,Mediapolis,IA,52637,1996-12-10,41.0052,-91.1539,Twitter,2374,28
2200,Richmond Adams,richmond-adams@gmail.com,Norfolk,VA,23502,1969-11-12,36.8508,-76.243,Facebook,2734,55
2201,Cleveland Welch,welch-cleveland@gmail.com,McMinnville,TN,37110,1986-11-18,35.5537,-85.5439,Affiliate,2738,38
2202,Emiliano Block,block.emiliano@hotmail.com,West Glacier,MT,59936,1976-06-02,48.5054,-113.98,Organic,2619,48
2203,Micaela Kerluke,micaela.kerluke@gmail.com,Castlewood,SD,57223,1996-04-30,44.6072,-97.0475,Google,2218,28
2204,Lilliana Larkin,larkin-lilliana@hotmail.com,Savanna,IL,61074,1991-08-14,42.1794,-90.1846,Affiliate,3176,33
2205,Florence Raynor,raynor-florence@hotmail.com,Remer,MN,56672,1958-06-23,47.1812,-94.1147,Google,2403,66
2206,Lucienne Crist,crist.lucienne@hotmail.com,Denali National Park and Preserve,AK,99755,1985-09-07,63.5665,-148.814,Google,3183,39
2207,Janelle Wolf,wolf.janelle@hotmail.com,Bassett,NE,68714,1967-03-06,42.5426,-99.481,Google,3112,57
2208,Jaunita Wehner,wehner-jaunita@yahoo.com,Hamburg,AR,71646,1984-02-23,33.3038,-91.792,Google,2736,40
2209,Luther Goyette,goyette-luther@yahoo.com,Ponca City,OK,74604,1981-08-28,36.6078,-96.9314,Organic,3163,43
2210,Abbey Satterfield,satterfield-abbey@hotmail.com,Wapato,WA,98951,1985-06-09,46.4669,-120.392,Twitter,3151,39
2211,Theodore Dach,dach-theodore@hotmail.com,O'Neill,NE,68763,1966-11-26,42.6574,-98.5648,Twitter,2239,58
2212,Braden Rempel,rempel-braden@yahoo.com,Grover,CO,80729,1979-09-04,40.9771,-104.282,Affiliate,3119,45
2213,Cyrus Dach,cyrus.dach@gmail.com,Hill City,ID,83337,1971-01-20,43.2851,-115.125,Twitter,2543,53
2214,Kavon Dach,kavon-dach@gmail.com,Red Bay,AL,35582,1990-01-07,34.5429,-88.0722,Organic,2456,34
2215,Georgiana Willms,georgiana.willms@yahoo.com,Sturgis,MS,39769,1971-08-11,33.3113,-88.9531,Affiliate,2284,53
2216,Zena Schowalter,zena.schowalter@hotmail.com,Berlin,MD,21811,1983-11-25,38.2902,-75.3318,Affiliate,2532,41
2217,Green Schimmel,schimmel-green@hotmail.com,Leeds,ND,58346,1971-04-19,48.3251,-99.4661,Twitter,3174,53
2218,Nicklaus Langosh,langosh.nicklaus@yahoo.com,Pickens,MS,39146,1964-11-10,32.8593,-89.9016,Facebook,2772,60
2219,Kirsten Kihn,kihn-kirsten@yahoo.com,Winnsboro,LA,71295,1969-01-11,32.0281,-91.8364,Affiliate,3184,55
2220,Cedrick Kessler,cedrick-kessler@gmail.com,Meridian,MS,39307,1984-11-19,32.2929,-88.7442,Affiliate,3129,40
2221,Percy Kassulke,percy-kassulke@gmail.com,Grant,MI,49327,1994-06-29,43.3187,-85.773,Organic,2933,30
2222,Fabian Heller,fabian.heller@yahoo.com,Allons,TN,38541,1982-12-27,36.4598,-85.3475,Google,2658,42
2223,Cassidy Cronin,cronin-cassidy@gmail.com,West Bend,WI,53090,1974-10-04,43.4705,-88.0709,Facebook,2894,50
2224,Jaren Leannon,jaren.leannon@yahoo.com,Victoria,TX,77904,1965-10-20,28.8542,-96.9218,Facebook,2491,59
2225,Nils Gaylord,nils.gaylord@hotmail.com,Chestertown,MD,21620,1994-11-27,39.2795,-76.0165,Facebook,2148,30
2226,Danika Langworth,danika-langworth@gmail.com,Woodbine,GA,31569,1964-01-08,30.8717,-81.5972,Organic,2643,60
2227,Nelda Rau,nelda-rau@hotmail.com,Bethlehem,GA,30620,1995-07-23,33.9551,-83.8302,Facebook,2202,29
2228,Alfred Kihn,kihn.alfred@yahoo.com,Pierre,SD,57501,1973-09-23,44.5646,-100.364,Organic,2707,51
2229,Letha Koss,koss.letha@hotmail.com,Toronto,OH,43964,1999-08-12,40.4613,-80.6199,Affiliate,2973,25
2230,Cristian Pouros,pouros-cristian@hotmail.com,Finlayson,MN,55735,1998-09-11,46.2289,-93.0032,Affiliate,2161,26
2231,Jacey Hilpert,hilpert.jacey@yahoo.com,Cotulla,TX,78014,1987-01-26,28.1719,-99.0405,Twitter,2199,37
2232,Mohammad Swift,swift-mohammad@yahoo.com,Boulder,CO,80302,1977-01-30,40.0094,-105.423,Organic,3153,47
2233,Haven O'Reilly,o.reilly.haven@hotmail.com,Circle,MT,59215,1963-11-28,47.5846,-106.151,Twitter,2389,61
2234,Germaine O'Reilly,reilly-o-germaine@hotmail.com,Fort Collins,CO,80528,1983-05-02,40.5102,-104.974,Affiliate,2741,41
2235,Mina Reynolds,mina.reynolds@yahoo.com,Wayland,MA,1778,1990-08-26,42.3615,-71.3522,Organic,2396,34
2236,Emanuel Schmeler,emanuel.schmeler@yahoo.com,Colbert,WA,99005,1973-07-02,47.8731,-117.388,Affiliate,2908,51
2237,Shawn Fadel,fadel-shawn@gmail.com,Broken Bow,NE,68822,1991-10-03,41.2993,-99.6296,Facebook,2267,33
2238,Arnaldo Rau,rau.arnaldo@hotmail.com,Liberty,NC,27298,1985-12-22,35.8697,-79.6466,Twitter,2746,39
2239,Ethan Hudson,hudson.ethan@gmail.com,Eureka,SD,57437,1961-10-24,45.7666,-99.2717,Google,2246,63
2240,Samir Hayes,samir.hayes@yahoo.com,Athens,AL,35613,1983-09-02,34.8081,-86.9101,Twitter,2570,41
2241,Kamryn Eichmann,eichmann-kamryn@hotmail.com,Gakona,AK,99586,1995-12-16,62.9603,-143.354,Affiliate,3084,29
2242,Oceane McCullough,mccullough.oceane@hotmail.com,Friendship,ME,4547,1980-10-15,44.0056,-69.3208,Twitter,3118,44
2243,Durward Hirthe,hirthe-durward@gmail.com,Omaha,NE,68116,1966-08-25,41.3182,-96.1718,Organic,3053,58
2244,Maxie Rogahn,maxie-rogahn@yahoo.com,Big Stone City,SD,57216,1999-04-03,45.2916,-96.457,Facebook,3122,25
2245,Rudolph Ankunding,ankunding-rudolph@hotmail.com,Kankakee,IL,60901,1970-09-15,41.0463,-87.9598,Organic,2825,54
2246,Paula Reinger,reinger.paula@hotmail.com,Elberta,AL,36530,1987-12-30,30.4154,-87.5483,Organic,3094,37
2247,Ettie Gislason,gislason-ettie@gmail.com,Pleasanton,TX,78064,1970-09-20,29.0253,-98.5018,Facebook,3211,54
2248,Elva Bailey,elva.bailey@yahoo.com,Flandreau,SD,57028,1964-02-26,44.1013,-96.587,Google,2269,60
2249,Jayson Flatley,flatley.jayson@yahoo.com,Spokane,WA,99224,1997-11-02,47.6909,-117.504,Affiliate,3053,27
2250,Loyce Lemke,loyce-lemke@yahoo.com,Stephenville,TX,76401,1960-10-17,32.3483,-98.1681,Google,2900,64
2251,Reva Hermann,reva.hermann@yahoo.com,Fairbanks,AK,99712,1963-02-15,65.0681,-146.106,Twitter,2479,61
2252,Adelia Metz,adelia.metz@gmail.com,Washburn,ME,4786,1962-04-24,46.8072,-68.1218,Google,2652,62
2253,Jarvis Rosenbaum,jarvis.rosenbaum@yahoo.com,Wellman,IA,52356,1964-06-10,41.4077,-91.7953,Facebook,2454,60
2254,Kariane Hintz,kariane.hintz@gmail.com,Bellville,TX,77418,1982-10-28,29.9355,-96.1071,Facebook,2589,42
2255,Camron Quigley,camron.quigley@yahoo.com,Flatonia,TX,78941,1976-12-22,29.7829,-97.2046,Facebook,2922,48
2256,Hayley Heaney,heaney.hayley@hotmail.com,Virgin,UT,84779,1995-09-29,37.2996,-113.102,Twitter,2622,29
2257,Jerome Cremin,cremin-jerome@hotmail.com,Mannford,OK,74044,1960-09-11,36.1903,-96.3703,Twitter,2233,64
2258,Emmanuel Emmerich,emmerich.emmanuel@gmail.com,Canaan,VT,5903,1977-03-31,44.9343,-71.6865,Twitter,2964,47
2259,Dedrick Steuber,steuber.dedrick@gmail.com,Gould,AR,71643,1970-02-08,33.9723,-91.6114,Facebook,2748,54
2260,Reed Dach,dach-reed@gmail.com,Wells Tannery,PA,16691,1961-11-06,40.1209,-78.1365,Twitter,3076,63
2261,Reid Waelchi,waelchi-reid@gmail.com,Opelika,AL,36804,1967-04-07,32.5836,-85.3448,Twitter,3115,57
2262,Yasmeen Sauer,sauer.yasmeen@hotmail.com,De Leon,TX,76444,1978-01-19,32.1292,-98.4873,Google,2628,46
2263,Clark Schinner,schinner-clark@yahoo.com,Genoa,CO,80818,1962-09-30,39.5802,-103.519,Organic,2737,62
2264,Darrell Fritsch,darrell-fritsch@hotmail.com,Kim,CO,81049,1982-12-06,37.4658,-103.418,Affiliate,3198,42
2265,Amelie Kunde,amelie-kunde@gmail.com,Winner,SD,57580,1963-05-10,43.5907,-100.081,Affiliate,2512,61
2266,Constance Stokes,constance.stokes@hotmail.com,Warren,IN,46792,1977-01-30,40.7148,-85.3971,Affiliate,2591,47
2267,Melisa Hilpert,melisa.hilpert@hotmail.com,Salisbury,NC,28146,1989-10-29,35.6194,-80.3431,Twitter,2156,35
2268,Dell Schimmel,dell-schimmel@hotmail.com,Walden,NY,12586,1985-06-20,41.5718,-74.1519,Affiliate,2762,39
2269,Alexzander McKenzie,mckenzie-alexzander@hotmail.com,Lennox,SD,57039,1959-05-04,43.314,-96.8312,Affiliate,2956,65
2270,Lola Ritchie,ritchie-lola@hotmail.com,Sumner,IA,50674,1997-01-17,42.842,-92.1829,Organic,2159,27
2271,Deontae Hansen,deontae.hansen@hotmail.com,Campbell,MO,63933,1960-11-18,36.4249,-90.1034,Affiliate,3200,64
2272,Anika Beatty,anika.beatty@gmail.com,Dairy,OR,97625,1992-02-09,42.2603,-121.556,Facebook,2611,32
2273,Marguerite Pouros,pouros-marguerite@yahoo.com,Kingman,AZ,86401,1981-12-06,35.1452,-113.511,Affiliate,2787,43
2274,Dorcas Dicki,dorcas-dicki@yahoo.com,Stetson,ME,4488,1967-04-08,44.9145,-69.1502,Google,3154,57
2275,Sabina Green,sabina.green@gmail.com,Butte,MT,59701,1959-11-21,46.1331,-112.668,Google,2466,65
2276,Patricia Barrows,barrows-patricia@gmail.com,McEwen,TN,37101,1987-03-29,36.129,-87.5562,Twitter,3055,37
2277,Rachel Gorczany,gorczany.rachel@gmail.com,Old Bridge Township,NJ,8857,1985-02-18,40.4174,-74.3017,Organic,2902,39
2278,Hertha Price,hertha.price@gmail.com,Minot,ND,58701,1982-12-06,48.0952,-101.379,Affiliate,2581,42
2279,Shaylee Lowe,lowe.shaylee@gmail.com,Runnells,IA,50237,1970-11-28,41.514,-93.3622,Twitter,2210,54
2280,Reva Carter,carter-reva@hotmail.com,Velpen,IN,47590,1981-10-13,38.3585,-87.1022,Twitter,3014,43
2281,Fredrick Buckridge,fredrick-buckridge@yahoo.com,Zachary,LA,70791,1992-08-14,30.623,-91.0465,Facebook,2557,32
2282,Arlene Dietrich,dietrich-arlene@yahoo.com,Warriors Mark,PA,16877,1990-06-07,40.7192,-78.119,Twitter,3135,34
2283,Alverta White,alverta.white@yahoo.com,Stonyford,CA,95979,1985-04-13,39.3107,-122.533,Twitter,3035,39
2284,Deshaun Leffler,deshaun-leffler@hotmail.com,Brunswick,ME,4011,1978-03-10,43.9247,-69.8961,Google,2721,46
2285,Lempi Gerhold,gerhold.lempi@yahoo.com,Burlington,KS,66839,1984-10-29,38.2939,-95.7634,Affiliate,2543,40
2286,Okey Lueilwitz,lueilwitz.okey@yahoo.com,Sedalia,MO,65301,1992-11-22,38.7039,-93.2501,Affiliate,2844,32
2287,Cyril Breitenberg,cyril.breitenberg@gmail.com,Trout,LA,71371,1960-01-05,31.6811,-92.2266,Facebook,2699,64
2288,Greyson Boyle,greyson.boyle@gmail.com,Hillsboro,OH,45133,1996-09-07,39.1698,-83.6019,Facebook,2241,28
2289,Alanis Kovacek,alanis.kovacek@yahoo.com,Glennallen,AK,99588,1982-11-05,61.9923,-146.769,Affiliate,2895,42
2290,Kathlyn Ruecker,ruecker-kathlyn@yahoo.com,Waverly,KS,66871,1993-02-01,38.3477,-95.6189,Google,2432,31
2291,Kacey Glover,glover-kacey@gmail.com,Ivor,VA,23866,1993-02-11,36.9082,-76.9051,Twitter,2913,31
2292,Carmella Rogahn,carmella-rogahn@hotmail.com,Wantage,NJ,7461,1984-08-30,41.1928,-74.6696,Facebook,2916,40
2293,Chelsey Marvin,marvin.chelsey@hotmail.com,Lizella,GA,31052,1965-03-03,32.7563,-83.8202,Affiliate,2512,59
2294,Cordie Kutch,cordie.kutch@yahoo.com,Damon,TX,77430,1973-11-11,29.3102,-95.743,Twitter,2604,51
2295,Gavin Hettinger,gavin.hettinger@gmail.com,Meadville,MO,64659,1992-02-20,39.7652,-93.3203,Twitter,2576,32
2296,Jamar Heathcote,heathcote.jamar@gmail.com,West Union,IL,62477,1972-05-23,39.23,-87.6114,Organic,2326,52
2297,Immanuel Roberts,immanuel-roberts@yahoo.com,Adamstown,MD,21710,1958-08-05,39.27,-77.434,Google,2137,66
2298,Antoinette Mertz,mertz.antoinette@hotmail.com,Turbeville,SC,29162,1974-09-10,33.9215,-80.0581,Organic,3004,50
2299,Taya Daniel,daniel-taya@gmail.com,Happy,TX,79042,1992-06-20,34.6621,-102.139,Google,2142,32
2300,Brody Kassulke,brody.kassulke@hotmail.com,Luverne,AL,36049,1992-07-21,31.8099,-86.4015,Affiliate,3082,32
2301,Anais Zieme,anais.zieme@yahoo.com,Defiance,OH,43512,1972-11-05,41.3965,-84.418,Twitter,2884,52
2302,Leann Jast,jast.leann@yahoo.com,Cameron,LA,70631,1975-03-14,29.7937,-93.1875,Organic,2522,49
2303,Mohammed Mayert,mayert-mohammed@hotmail.com,Cheyenne,WY,82009,1992-11-02,41.2728,-104.617,Google,2938,32
2304,Janis Renner,renner.janis@hotmail.com,Greensboro,AL,36744,1987-10-04,32.6459,-87.5942,Google,2593,37
2305,Rodger Bogan,bogan.rodger@gmail.com,Comanche,TX,76442,1962-03-07,31.8045,-98.6324,Twitter,3060,62
2306,Makenna Abshire,makenna.abshire@hotmail.com,Eddyville,IA,52553,1976-06-15,41.1462,-92.5846,Facebook,2458,48
2307,Bernardo Heathcote,heathcote-bernardo@yahoo.com,Chillicothe,OH,45601,1990-04-19,39.3056,-83.0713,Affiliate,3092,34
2308,Edmund Altenwerth,edmund.altenwerth@gmail.com,Marshfield,MO,65706,1963-10-31,37.271,-92.9732,Organic,2937,61
2309,Andreanne Mayert,andreanne.mayert@hotmail.com,Limestone,NY,14753,1973-11-02,42.0822,-78.6631,Twitter,2173,51
2310,Kristian Kuhic,kuhic-kristian@hotmail.com,Arvada,WY,82831,1984-06-02,44.5315,-106.216,Organic,2552,40
2311,Karelle Koelpin,koelpin-karelle@gmail.com,Carson,ND,58529,1970-01-15,46.4296,-101.625,Organic,2397,54
2312,Randi Bernier,bernier.randi@gmail.com,Tecumseh,MO,65760,1964-10-18,36.5835,-92.2476,Organic,2212,60
2313,Stella Kshlerin,kshlerin-stella@yahoo.com,Bland,MO,65014,1999-03-26,38.1613,-91.6058,Affiliate,3148,25
2314,Easton Koch,easton-koch@gmail.com,Savonburg,KS,66772,1983-03-04,37.7564,-95.0985,Facebook,3212,41
2315,Lysanne Brekke,lysanne-brekke@yahoo.com,Poplar Bluff,MO,63901,1968-09-21,36.8674,-90.2895,Facebook,2533,56
2316,Hans Kozey,kozey.hans@hotmail.com,Adena,OH,43901,1980-05-10,40.2678,-80.8624,Twitter,2437,44
2317,Anderson Morissette,morissette-anderson@yahoo.com,Garfield,AR,72732,1962-11-05,36.4587,-93.9534,Affiliate,2361,62
2318,Jennyfer Gislason,jennyfer-gislason@hotmail.com,Dixon,IL,61021,1968-08-12,41.7481,-89.4574,Facebook,3193,56
2319,Teresa Cartwright,teresa.cartwright@yahoo.com,Blissfield,MI,49228,1967-05-17,41.8207,-83.9185,Organic,3109,57
2320,Emerald Robel,emerald-robel@gmail.com,Taos,NM,87571,1968-04-15,36.5259,-105.488,Affiliate,2878,56
2321,Schuyler Baumbach,schuyler.baumbach@gmail.com,Mooers Forks,NY,12959,1994-02-24,44.9586,-73.6907,Google,2788,30
2322,Jerod Altenwerth,altenwerth.jerod@hotmail.com,Webbers Falls,OK,74470,1989-12-13,35.4932,-95.1962,Affiliate,2640,35
2323,Coralie Koss,coralie-koss@hotmail.com,Talkeetna,AK,99676,1961-09-05,62.5994,-150.227,Twitter,3173,63
2324,Lysanne Ernser,lysanne-ernser@gmail.com,Miami,FL,33125,1992-06-02,25.7758,-80.2162,Organic,2304,32
2325,Jayne Breitenberg,breitenberg-jayne@hotmail.com,Delta Junction,AK,99737,1965-04-03,63.5527,-145.867,Twitter,3175,59
2326,Cleo Beer,beer.cleo@gmail.com,Seminole,TX,79360,1958-07-30,32.5792,-102.669,Twitter,2362,66
2327,Torrance Kuhic,kuhic.torrance@gmail.com,Conway,SC,29526,1961-03-17,33.9432,-78.9875,Twitter,2378,63
2328,Kirk Harber,harber.kirk@yahoo.com,Hornbrook,CA,96044,1999-10-01,41.9291,-122.404,Organic,3101,25
2329,Ciara Dooley,ciara.dooley@gmail.com,Wagarville,AL,36585,1987-11-09,31.3419,-88.0257,Google,2453,37
2330,Ardith Wisozk,ardith.wisozk@hotmail.com,Halfway,OR,97834,1992-03-01,44.9543,-116.875,Twitter,2686,32
2331,John Little,little.john@yahoo.com,Andover,OH,44003,1985-04-02,41.5838,-80.5473,Organic,3086,39
2332,Una Williamson,una.williamson@hotmail.com,Darby,MT,59829,1961-12-24,45.9565,-114.121,Facebook,3023,63
2333,Emmie Beatty,beatty-emmie@gmail.com,Memphis,TN,38122,1982-09-13,35.1505,-89.9297,Affiliate,2530,42
2334,Hadley Kuphal,kuphal.hadley@hotmail.com,Linwood,NE,68036,1981-04-10,41.3617,-96.9325,Affiliate,2137,43
2335,Iliana Padberg,padberg.iliana@yahoo.com,Greenbush,MN,56726,1965-01-16,48.8365,-96.1627,Facebook,2548,59
2336,Richard Harris,harris.richard@yahoo.com,De Smet,SD,57231,1997-01-14,44.3398,-97.4646,Google,2684,27
2337,Keira Gorczany,keira-gorczany@yahoo.com,Big Sandy,MT,59520,1962-01-20,47.9731,-110.103,Facebook,2355,62
2338,Elsa Klocko,elsa.klocko@gmail.com,El Cajon,CA,92019,1961-06-17,32.7834,-116.89,Google,2741,63
2339,Bernice Witting,witting-bernice@hotmail.com,San Antonio,TX,78263,1964-08-30,29.3299,-98.2879,Twitter,2150,60
2340,Elmo Schimmel,elmo.schimmel@yahoo.com,Creston,IA,50801,1983-01-28,41.0161,-94.4308,Facebook,2136,41
2341,Lauretta Dickinson,dickinson-lauretta@hotmail.com,Armour,SD,57313,1985-09-24,43.3737,-98.3097,Facebook,2254,39
2342,Jairo Simonis,jairo-simonis@yahoo.com,Okolona,MS,38860,1992-09-21,33.9706,-88.6154,Organic,2165,32
2343,Yasmin Stark,stark.yasmin@gmail.com,Haynesville,LA,71038,1985-05-30,32.9356,-92.8596,Facebook,2636,39
2344,Emmet Eichmann,eichmann.emmet@gmail.com,Troy,VA,22974,1963-04-24,37.9336,-78.3051,Google,2863,61
2345,Marlene Brakus,brakus.marlene@hotmail.com,Circle,MT,59215,1986-10-19,47.4687,-105.453,Google,2450,38
2346,Zane Paucek,zane.paucek@yahoo.com,Owatonna,MN,55060,1965-02-22,44.1134,-93.1815,Google,2759,59
2347,Margarita Anderson,margarita-anderson@gmail.com,Clayton,NY,13624,1979-04-01,44.2872,-76.1423,Google,3075,45
2348,Rollin West,west.rollin@yahoo.com,Carpenter,WY,82054,1972-04-25,41.0662,-104.178,Organic,2549,52
2349,Laura Batz,batz-laura@hotmail.com,Green City,MO,63545,1983-08-10,40.3243,-93.0029,Affiliate,2600,41
